ActorID,emotion,path,arousal,valence,dominance
1002,sad,./AudioWAV/1002_IEO_SAD_LO.wav,0.34462497,0.38716623,0.4384515
1002,sad,./AudioWAV/1002_IEO_SAD_MD.wav,0.2380762,0.26556802,0.25256366
1002,angry,./AudioWAV/1002_IOM_ANG_XX.wav,0.8923256,0.8297407,0.250094
1002,disgust,./AudioWAV/1002_IOM_DIS_XX.wav,0.48233622,0.4934237,0.31451526
1002,fear,./AudioWAV/1002_IOM_FEA_XX.wav,0.48032746,0.5231457,0.4367463
1002,happy,./AudioWAV/1002_IOM_HAP_XX.wav,0.58215994,0.59623414,0.5241956
1002,neutral,./AudioWAV/1002_IOM_NEU_XX.wav,0.43691695,0.49549216,0.4671914
1002,sad,./AudioWAV/1002_IOM_SAD_XX.wav,0.37428364,0.44484007,0.5010403
1002,angry,./AudioWAV/1002_ITH_ANG_XX.wav,0.53581166,0.5717874,0.4098547
1002,disgust,./AudioWAV/1002_ITH_DIS_XX.wav,0.58117926,0.5456995,0.18456474
1002,fear,./AudioWAV/1002_ITH_FEA_XX.wav,0.30252665,0.3356066,0.2799476
1002,happy,./AudioWAV/1002_ITH_HAP_XX.wav,0.6320324,0.6217691,0.5080316
1002,neutral,./AudioWAV/1002_ITH_NEU_XX.wav,0.38007694,0.43378335,0.44263452
1002,sad,./AudioWAV/1002_ITH_SAD_XX.wav,0.29573095,0.3337406,0.24944612
1002,angry,./AudioWAV/1002_ITS_ANG_XX.wav,0.4133269,0.46489632,0.4778449
1002,disgust,./AudioWAV/1002_ITS_DIS_XX.wav,0.5256988,0.490536,0.44278744
1002,fear,./AudioWAV/1002_ITS_FEA_XX.wav,0.33112726,0.37141877,0.36784044
1002,happy,./AudioWAV/1002_ITS_HAP_XX.wav,0.60180163,0.5925903,0.5449699
1002,neutral,./AudioWAV/1002_ITS_NEU_XX.wav,0.28709465,0.36892214,0.39271632
1002,sad,./AudioWAV/1002_ITS_SAD_XX.wav,0.16183922,0.20259748,0.39151728
1002,angry,./AudioWAV/1002_IWL_ANG_XX.wav,0.6274807,0.6561674,0.6284261
1002,disgust,./AudioWAV/1002_IWL_DIS_XX.wav,0.423614,0.43238875,0.41733932
1002,fear,./AudioWAV/1002_IWL_FEA_XX.wav,0.27394548,0.3411054,0.25433537
1002,happy,./AudioWAV/1002_IWL_HAP_XX.wav,0.5821079,0.58803034,0.4955622
1002,neutral,./AudioWAV/1002_IWL_NEU_XX.wav,0.35807702,0.41664028,0.5325991
1002,sad,./AudioWAV/1002_IWL_SAD_XX.wav,0.26087537,0.32054672,0.47799706
1002,angry,./AudioWAV/1002_IWW_ANG_XX.wav,0.61751246,0.6051387,0.39839733
1002,disgust,./AudioWAV/1002_IWW_DIS_XX.wav,0.60785687,0.5927361,0.36549422
1002,fear,./AudioWAV/1002_IWW_FEA_XX.wav,0.4731965,0.45376813,0.38053426
1002,happy,./AudioWAV/1002_IWW_HAP_XX.wav,0.653589,0.63177145,0.4404912
1002,neutral,./AudioWAV/1002_IWW_NEU_XX.wav,0.33590573,0.3953523,0.42017803
1002,sad,./AudioWAV/1002_IWW_SAD_XX.wav,0.25421676,0.30753097,0.31521487
1002,angry,./AudioWAV/1002_MTI_ANG_XX.wav,0.4863738,0.5106517,0.34567875
1002,disgust,./AudioWAV/1002_MTI_DIS_XX.wav,0.55441356,0.550891,0.39488655
1002,fear,./AudioWAV/1002_MTI_FEA_XX.wav,0.3991883,0.43998167,0.3289891
1002,happy,./AudioWAV/1002_MTI_HAP_XX.wav,0.61768365,0.60221064,0.4243996
1002,neutral,./AudioWAV/1002_MTI_NEU_XX.wav,0.33808145,0.3832412,0.36415023
1002,sad,./AudioWAV/1002_MTI_SAD_XX.wav,0.35849896,0.39353245,0.49505955
1002,angry,./AudioWAV/1002_TAI_ANG_XX.wav,0.7188226,0.67079055,0.48386142
1002,disgust,./AudioWAV/1002_TAI_DIS_XX.wav,0.45818204,0.47529048,0.4029096
1002,fear,./AudioWAV/1002_TAI_FEA_XX.wav,0.31598184,0.36930406,0.19849724
1002,happy,./AudioWAV/1002_TAI_HAP_XX.wav,0.6781039,0.6436871,0.508038
1002,neutral,./AudioWAV/1002_TAI_NEU_XX.wav,0.31807655,0.37186182,0.340801
1002,sad,./AudioWAV/1002_TAI_SAD_XX.wav,0.28694233,0.3519122,0.3364672
1002,angry,./AudioWAV/1002_TIE_ANG_XX.wav,0.89069,0.840729,0.26123667
1002,disgust,./AudioWAV/1002_TIE_DIS_XX.wav,0.2877379,0.3506865,0.31926438
1002,fear,./AudioWAV/1002_TIE_FEA_XX.wav,0.6518495,0.61425984,0.27247182
1002,happy,./AudioWAV/1002_TIE_HAP_XX.wav,0.78767425,0.75405693,0.30460337
1002,sad,./AudioWAV/1002_TIE_SAD_XX.wav,0.550948,0.5633166,0.27930066
1002,angry,./AudioWAV/1002_TSI_ANG_XX.wav,0.61949193,0.59867597,0.18562216
1002,disgust,./AudioWAV/1002_TSI_DIS_XX.wav,0.7149,0.70044315,0.22891207
1002,fear,./AudioWAV/1002_TSI_FEA_XX.wav,0.38020617,0.40534234,0.23534304
1002,happy,./AudioWAV/1002_TSI_HAP_XX.wav,0.7014404,0.6706599,0.35118547
1002,neutral,./AudioWAV/1002_TSI_NEU_XX.wav,0.29944956,0.3521582,0.19759482
1002,sad,./AudioWAV/1002_TSI_SAD_XX.wav,0.27905846,0.28827894,0.19883576
1002,angry,./AudioWAV/1002_WSI_ANG_XX.wav,0.8495536,0.8122053,0.2714516
1002,disgust,./AudioWAV/1002_WSI_DIS_XX.wav,0.7683423,0.7392861,0.24703333
1002,fear,./AudioWAV/1002_WSI_FEA_XX.wav,0.49686798,0.52547914,0.35246512
1002,happy,./AudioWAV/1002_WSI_HAP_XX.wav,0.71493423,0.7132298,0.35601974
1002,neutral,./AudioWAV/1002_WSI_NEU_XX.wav,0.41710073,0.47271225,0.40283722
1002,sad,./AudioWAV/1002_WSI_SAD_XX.wav,0.3743428,0.41095147,0.35287637
1003,angry,./AudioWAV/1003_DFA_ANG_XX.wav,0.9141265,0.89114684,0.20224185
1003,disgust,./AudioWAV/1003_DFA_DIS_XX.wav,0.3801159,0.41957456,0.2880223
1003,fear,./AudioWAV/1003_DFA_FEA_XX.wav,0.40993428,0.47080916,0.23855135
1003,happy,./AudioWAV/1003_DFA_HAP_XX.wav,0.6171893,0.6257684,0.18322986
1003,neutral,./AudioWAV/1003_DFA_NEU_XX.wav,0.4594936,0.53190964,0.24853562
1003,sad,./AudioWAV/1003_DFA_SAD_XX.wav,0.33174416,0.4017149,0.24539073
1003,angry,./AudioWAV/1003_IEO_ANG_HI.wav,0.89082617,0.8540953,0.41591328
1003,angry,./AudioWAV/1003_IEO_ANG_LO.wav,0.5526848,0.57025117,0.41407257
1003,angry,./AudioWAV/1003_IEO_ANG_MD.wav,0.6835313,0.67322034,0.39486217
1003,disgust,./AudioWAV/1003_IEO_DIS_HI.wav,0.4447568,0.47468984,0.39823157
1003,disgust,./AudioWAV/1003_IEO_DIS_LO.wav,0.27117783,0.3267214,0.34592986
1003,disgust,./AudioWAV/1003_IEO_DIS_MD.wav,0.33932364,0.36552352,0.3956664
1003,fear,./AudioWAV/1003_IEO_FEA_HI.wav,0.32909924,0.38054767,0.34361565
1003,fear,./AudioWAV/1003_IEO_FEA_LO.wav,0.35430872,0.4007403,0.3739005
1003,fear,./AudioWAV/1003_IEO_FEA_MD.wav,0.31224653,0.34989846,0.33663547
1003,happy,./AudioWAV/1003_IEO_HAP_HI.wav,0.45175356,0.48144484,0.42791525
1003,happy,./AudioWAV/1003_IEO_HAP_LO.wav,0.42430255,0.44598997,0.40695482
1003,happy,./AudioWAV/1003_IEO_HAP_MD.wav,0.4713518,0.4992829,0.450871
1003,neutral,./AudioWAV/1003_IEO_NEU_XX.wav,0.35827488,0.4188701,0.36690617
1003,sad,./AudioWAV/1003_IEO_SAD_HI.wav,0.2765439,0.28931695,0.31786987
1003,sad,./AudioWAV/1003_IEO_SAD_LO.wav,0.3552068,0.35439888,0.42279637
1003,sad,./AudioWAV/1003_IEO_SAD_MD.wav,0.35647953,0.36731136,0.3262034
1003,angry,./AudioWAV/1003_IOM_ANG_XX.wav,0.90854996,0.85700476,0.19173348
1003,disgust,./AudioWAV/1003_IOM_DIS_XX.wav,0.36118317,0.44036865,0.41456154
1003,fear,./AudioWAV/1003_IOM_FEA_XX.wav,0.26015687,0.33896312,0.3221298
1003,happy,./AudioWAV/1003_IOM_HAP_XX.wav,0.5976968,0.61152565,0.34856808
1003,neutral,./AudioWAV/1003_IOM_NEU_XX.wav,0.40309227,0.49064624,0.46107754
1003,sad,./AudioWAV/1003_IOM_SAD_XX.wav,0.25563443,0.33134001,0.31230822
1003,angry,./AudioWAV/1003_ITH_ANG_XX.wav,0.86002904,0.7917924,0.21589981
1003,disgust,./AudioWAV/1003_ITH_DIS_XX.wav,0.20886707,0.2787,0.32615763
1003,fear,./AudioWAV/1003_ITH_FEA_XX.wav,0.22722489,0.31234145,0.31801772
1003,happy,./AudioWAV/1003_ITH_HAP_XX.wav,0.4212357,0.47805905,0.39582285
1003,neutral,./AudioWAV/1003_ITH_NEU_XX.wav,0.36036667,0.45771992,0.40998358
1003,sad,./AudioWAV/1003_ITH_SAD_XX.wav,0.24655136,0.33109725,0.30331564
1003,angry,./AudioWAV/1003_ITS_ANG_XX.wav,0.6807262,0.67157656,0.18248732
1003,disgust,./AudioWAV/1003_ITS_DIS_XX.wav,0.25091094,0.22882211,0.28481582
1003,fear,./AudioWAV/1003_ITS_FEA_XX.wav,0.18623228,0.2714195,0.3275234
1003,happy,./AudioWAV/1003_ITS_HAP_XX.wav,0.44834346,0.48027024,0.4640027
1003,neutral,./AudioWAV/1003_ITS_NEU_XX.wav,0.26982567,0.3363459,0.30630153
1003,sad,./AudioWAV/1003_ITS_SAD_XX.wav,0.12718213,0.23431222,0.31074604
1003,angry,./AudioWAV/1003_IWL_ANG_XX.wav,0.87489533,0.83300656,0.466256
1003,disgust,./AudioWAV/1003_IWL_DIS_XX.wav,0.24846604,0.34536257,0.41382337
1003,fear,./AudioWAV/1003_IWL_FEA_XX.wav,0.2873779,0.34867463,0.3820557
1003,happy,./AudioWAV/1003_IWL_HAP_XX.wav,0.51573145,0.56810856,0.5769751
1003,neutral,./AudioWAV/1003_IWL_NEU_XX.wav,0.35589516,0.44615424,0.512653
1003,sad,./AudioWAV/1003_IWL_SAD_XX.wav,0.27544606,0.33587384,0.41192448
1003,angry,./AudioWAV/1003_IWW_ANG_XX.wav,0.7901846,0.75699294,0.36434534
1003,disgust,./AudioWAV/1003_IWW_DIS_XX.wav,0.21193309,0.27653384,0.34631497
1003,fear,./AudioWAV/1003_IWW_FEA_XX.wav,0.4967707,0.4971555,0.36866337
1003,happy,./AudioWAV/1003_IWW_HAP_XX.wav,0.5883372,0.5808226,0.45367175
1003,neutral,./AudioWAV/1003_IWW_NEU_XX.wav,0.32487965,0.38837615,0.38387597
1003,sad,./AudioWAV/1003_IWW_SAD_XX.wav,0.16864602,0.25641423,0.33031616
1003,angry,./AudioWAV/1003_MTI_ANG_XX.wav,0.70966977,0.67561054,0.4370168
1003,disgust,./AudioWAV/1003_MTI_DIS_XX.wav,0.25080717,0.32741034,0.32095906
1003,fear,./AudioWAV/1003_MTI_FEA_XX.wav,0.37069494,0.40992486,0.38995707
1003,happy,./AudioWAV/1003_MTI_HAP_XX.wav,0.40961057,0.45727247,0.3878007
1003,neutral,./AudioWAV/1003_MTI_NEU_XX.wav,0.30164108,0.38635662,0.35357663
1003,sad,./AudioWAV/1003_MTI_SAD_XX.wav,0.2745849,0.34150714,0.31535718
1003,angry,./AudioWAV/1003_TAI_ANG_XX.wav,0.8808675,0.8262506,0.28500226
1003,disgust,./AudioWAV/1003_TAI_DIS_XX.wav,0.30443615,0.37153018,0.40403885
1003,fear,./AudioWAV/1003_TAI_FEA_XX.wav,0.36876303,0.4287233,0.45786062
1003,happy,./AudioWAV/1003_TAI_HAP_XX.wav,0.45930377,0.46573704,0.4679257
1003,neutral,./AudioWAV/1003_TAI_NEU_XX.wav,0.3698179,0.44185787,0.41838998
1003,sad,./AudioWAV/1003_TAI_SAD_XX.wav,0.33893374,0.38539964,0.40320122
1003,angry,./AudioWAV/1003_TIE_ANG_XX.wav,0.77476513,0.7502959,0.27751446
1003,disgust,./AudioWAV/1003_TIE_DIS_XX.wav,0.24448326,0.32560417,0.21529236
1003,fear,./AudioWAV/1003_TIE_FEA_XX.wav,0.541185,0.5449192,0.27649325
1003,happy,./AudioWAV/1003_TIE_HAP_XX.wav,0.290277,0.35464483,0.25701493
1003,neutral,./AudioWAV/1003_TIE_NEU_XX.wav,0.31184822,0.4026784,0.31044254
1003,sad,./AudioWAV/1003_TIE_SAD_XX.wav,0.27520144,0.3299795,0.27297768
1003,angry,./AudioWAV/1003_TSI_ANG_XX.wav,0.6271436,0.6187136,0.16841154
1003,disgust,./AudioWAV/1003_TSI_DIS_XX.wav,0.30075574,0.30204463,0.23651169
1003,fear,./AudioWAV/1003_TSI_FEA_XX.wav,0.5284516,0.506029,0.14405039
1003,happy,./AudioWAV/1003_TSI_HAP_XX.wav,0.25799477,0.28269497,0.18050599
1003,neutral,./AudioWAV/1003_TSI_NEU_XX.wav,0.24589932,0.30835697,0.1492531
1003,sad,./AudioWAV/1003_TSI_SAD_XX.wav,0.19053325,0.19630936,0.2125386
1003,angry,./AudioWAV/1003_WSI_ANG_XX.wav,0.8965194,0.84213424,0.20416284
1003,disgust,./AudioWAV/1003_WSI_DIS_XX.wav,0.38376632,0.42482838,0.2637026
1003,fear,./AudioWAV/1003_WSI_FEA_XX.wav,0.4130033,0.46050394,0.30111617
1003,happy,./AudioWAV/1003_WSI_HAP_XX.wav,0.6012024,0.61059093,0.2556883
1003,neutral,./AudioWAV/1003_WSI_NEU_XX.wav,0.4014954,0.47167456,0.29413655
1003,sad,./AudioWAV/1003_WSI_SAD_XX.wav,0.29760987,0.3445777,0.30361784
1004,angry,./AudioWAV/1004_DFA_ANG_XX.wav,0.81065583,0.83709264,0.19861928
1004,disgust,./AudioWAV/1004_DFA_DIS_XX.wav,0.38370767,0.4616015,0.2138141
1004,fear,./AudioWAV/1004_DFA_FEA_XX.wav,0.4185683,0.46108288,0.30871817
1004,happy,./AudioWAV/1004_DFA_HAP_XX.wav,0.5403951,0.5541915,0.29076907
1004,neutral,./AudioWAV/1004_DFA_NEU_XX.wav,0.47867066,0.5492334,0.2759441
1004,sad,./AudioWAV/1004_DFA_SAD_XX.wav,0.39033526,0.4258474,0.36315662
1004,angry,./AudioWAV/1004_IEO_ANG_HI.wav,0.9067329,0.8605788,0.4559704
1004,angry,./AudioWAV/1004_IEO_ANG_LO.wav,0.5141417,0.53900856,0.3537782
1004,angry,./AudioWAV/1004_IEO_ANG_MD.wav,0.79237854,0.75237584,0.33599555
1004,disgust,./AudioWAV/1004_IEO_DIS_HI.wav,0.2570372,0.29740942,0.3235638
1004,disgust,./AudioWAV/1004_IEO_DIS_LO.wav,0.32723153,0.39039925,0.3757644
1004,disgust,./AudioWAV/1004_IEO_DIS_MD.wav,0.38654724,0.4252399,0.38090184
1004,fear,./AudioWAV/1004_IEO_FEA_HI.wav,0.3558421,0.39400485,0.3770571
1004,fear,./AudioWAV/1004_IEO_FEA_LO.wav,0.23676804,0.31596148,0.3045643
1004,fear,./AudioWAV/1004_IEO_FEA_MD.wav,0.29587737,0.35555416,0.3251889
1004,happy,./AudioWAV/1004_IEO_HAP_HI.wav,0.7899832,0.7325355,0.4334365
1004,happy,./AudioWAV/1004_IEO_HAP_LO.wav,0.30670828,0.36514574,0.39614686
1004,happy,./AudioWAV/1004_IEO_HAP_MD.wav,0.46801344,0.5081898,0.49981087
1004,neutral,./AudioWAV/1004_IEO_NEU_XX.wav,0.35439634,0.43444413,0.41165185
1004,sad,./AudioWAV/1004_IEO_SAD_HI.wav,0.20768805,0.21198744,0.17542785
1004,sad,./AudioWAV/1004_IEO_SAD_LO.wav,0.26109293,0.30821103,0.31760186
1004,sad,./AudioWAV/1004_IEO_SAD_MD.wav,0.2864982,0.2654439,0.48937705
1004,angry,./AudioWAV/1004_IOM_ANG_XX.wav,0.7168247,0.7206956,0.4014048
1004,disgust,./AudioWAV/1004_IOM_DIS_XX.wav,0.22958457,0.3277806,0.385753
1004,fear,./AudioWAV/1004_IOM_FEA_XX.wav,0.39127055,0.45117438,0.45880958
1004,happy,./AudioWAV/1004_IOM_HAP_XX.wav,0.48071933,0.5245508,0.54077625
1004,neutral,./AudioWAV/1004_IOM_NEU_XX.wav,0.35855925,0.43975103,0.46388283
1004,sad,./AudioWAV/1004_IOM_SAD_XX.wav,0.3131077,0.37328506,0.35470423
1004,angry,./AudioWAV/1004_ITH_ANG_XX.wav,0.714771,0.7181773,0.3164549
1004,disgust,./AudioWAV/1004_ITH_DIS_XX.wav,0.2959503,0.34885138,0.26087016
1004,fear,./AudioWAV/1004_ITH_FEA_XX.wav,0.44362375,0.43326178,0.20716177
1004,happy,./AudioWAV/1004_ITH_HAP_XX.wav,0.4843967,0.49057868,0.34895372
1004,neutral,./AudioWAV/1004_ITH_NEU_XX.wav,0.3387059,0.4161269,0.3818782
1004,sad,./AudioWAV/1004_ITH_SAD_XX.wav,0.1586538,0.22774526,0.24671105
1004,angry,./AudioWAV/1004_ITS_ANG_XX.wav,0.43555498,0.5101434,0.3920832
1004,disgust,./AudioWAV/1004_ITS_DIS_XX.wav,0.25306916,0.31914103,0.37294775
1004,fear,./AudioWAV/1004_ITS_FEA_XX.wav,0.27908865,0.34937105,0.40188766
1004,happy,./AudioWAV/1004_ITS_HAP_XX.wav,0.39088798,0.4471916,0.5093385
