ActorID,Emotion,Path,arousal,valence,dominance
13,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-04-02-01-03-13.wav,0.2012125,0.30410576,0.24324545
13,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-01-01-02-01-13.wav,0.18151462,0.24124369,0.3346261
13,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-03-02-01-03-13.wav,0.27272758,0.3825367,0.26526415
13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-03-03-13.wav,-0.05610856,0.09750593,0.22878896
13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-01-03-13.wav,-0.019443076,0.06979392,0.118797384
13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-03-02-13.wav,0.045135595,0.15968204,0.16634741
13,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-02-01-02-03-13.wav,0.1708876,0.25965542,0.39054182
13,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-04-02-03-02-13.wav,0.17496562,0.27844238,0.22012675
13,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-01-01-02-02-13.wav,0.16543317,0.24167782,0.22784057
13,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-04-02-02-02-13.wav,0.36295906,0.36194336,0.4312995
13,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 13/03-01-04-02-02-03-13.wav,0.19481902,0.25756198,0.2621648
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-01-03-10.wav,-0.08174133,0.06896333,0.20411234
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-01-03-10.wav,0.0339195,0.13849193,0.18795535
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-01-03-10.wav,0.36567494,0.40584347,0.22810528
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-03-02-10.wav,0.024903748,0.14399627,0.26490423
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-01-01-10.wav,-0.005082287,0.15255715,0.17718363
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-03-02-10.wav,0.24438705,0.3145749,0.21785694
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-02-02-10.wav,0.121125706,0.17542592,0.20993492
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-01-02-10.wav,0.6108834,0.6849188,0.30612373
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-02-01-10.wav,0.043587573,0.12316313,0.23289917
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-03-02-10.wav,0.26377434,0.34526482,0.28268617
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-03-03-10.wav,0.19867991,0.29044878,0.27627423
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-03-01-10.wav,0.2810822,0.3741774,0.47550964
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-02-03-10.wav,-0.051384002,0.06656733,0.21792942
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-03-03-10.wav,0.20562565,0.2649902,0.2632876
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-01-01-10.wav,0.18316697,0.2559604,0.22267261
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-01-02-10.wav,0.22693455,0.28959548,0.10078325
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-02-02-10.wav,0.12271576,0.24007931,0.08540462
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-01-01-10.wav,0.21070835,0.3071596,0.2021026
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-01-02-10.wav,0.10683459,0.2290735,0.25799477
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-03-03-10.wav,0.2037045,0.29062307,0.12033768
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-02-01-10.wav,0.13428466,0.19547382,0.15859976
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-01-01-10.wav,-0.06625362,0.06535177,0.14328386
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-02-02-10.wav,0.037824802,0.15779375,0.113091946
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-02-01-10.wav,0.06752244,0.17939246,0.103230536
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-03-02-10.wav,0.060200352,0.1615614,0.17479587
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-02-03-10.wav,0.042537134,0.09901488,0.19619119
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-03-03-10.wav,0.15227251,0.25597516,0.23486988
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-03-01-10.wav,0.045543514,0.14631228,0.15579818
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-03-01-10.wav,0.20725371,0.28350252,0.23922595
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-02-01-10.wav,0.31588155,0.3567984,0.17190692
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-02-03-10.wav,-0.08005649,0.002071483,0.15101127
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-01-03-10.wav,0.07164755,0.23740119,0.09439598
10,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-01-01-03-01-10.wav,0.18128343,0.27730614,0.17389667
10,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-02-01-01-02-10.wav,-0.08849637,-0.002299726,0.16783379
10,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-03-02-02-03-10.wav,0.15038751,0.26266506,0.25096154
10,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 10/03-01-04-02-02-02-10.wav,0.034034975,0.12759204,0.17968468
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-01-03-30.wav,0.1404943,0.25680998,0.32352892
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-02-03-30.wav,0.17625414,0.2779667,0.5184014
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-02-03-30.wav,0.0917474,0.17300165,0.24294615
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-01-01-30.wav,0.58807623,0.6288339,0.45030853
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-01-02-30.wav,0.068116106,0.19314542,0.2797749
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-02-03-30.wav,0.61477226,0.6507912,0.32877737
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-02-01-30.wav,0.27674097,0.36957067,0.39686078
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-03-02-30.wav,0.18431707,0.2847615,0.41137376
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-03-02-30.wav,0.008262288,0.12671922,0.24556302
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-02-01-30.wav,0.49428073,0.5405784,0.5212857
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-02-01-30.wav,0.1668174,0.2593469,0.39949307
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-03-01-30.wav,-0.048317567,0.09379571,0.23047768
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-01-02-30.wav,0.046182595,0.15709586,0.23142225
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-01-03-30.wav,0.09287049,0.19454117,0.23139428
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-03-03-30.wav,-0.045337774,0.09473209,0.13793615
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-03-01-30.wav,0.5140668,0.5662895,0.4464989
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-01-03-30.wav,0.584455,0.60298616,0.28238356
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-03-03-30.wav,0.1709308,0.25414023,0.38412914
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-03-02-30.wav,0.23548466,0.30288708,0.33387187
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-03-01-30.wav,0.26422018,0.32619795,0.4059356
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-01-01-30.wav,-0.019432135,0.11887073,0.20107248
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-01-03-30.wav,0.026712187,0.16391215,0.25498545
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-03-03-30.wav,0.15985796,0.25381297,0.3991564
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-03-02-30.wav,0.5367192,0.5832476,0.35158122
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-01-02-30.wav,0.20550174,0.30681118,0.35036084
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-02-02-30.wav,0.20432182,0.30459324,0.4102549
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-02-03-30.wav,0.3201546,0.39414787,0.3367363
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-01-02-30.wav,0.5977376,0.64431,0.41993573
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-03-01-30.wav,0.20164712,0.2937853,0.41273904
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-02-01-30.wav,0.09640267,0.17606959,0.24450238
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-02-02-30.wav,0.4714728,0.53257537,0.4040819
30,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-04-02-01-01-30.wav,0.13938761,0.25578257,0.32267532
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-01-01-30.wav,0.010367611,0.12609255,0.21599619
30,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-03-02-03-03-30.wav,0.631972,0.6526948,0.41157198
30,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-01-01-02-02-30.wav,0.21930695,0.3037543,0.4242531
30,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 30/03-01-02-01-02-02-30.wav,-0.17110786,-0.042991616,0.1654182
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-01-01-26.wav,0.00987361,0.13859706,0.22275987
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-02-01-26.wav,0.4517376,0.5153537,0.31654346
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-02-01-26.wav,-0.10281423,0.030929176,0.2926885
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-01-01-26.wav,0.0013367329,0.12832531,0.3077751
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-02-01-26.wav,-0.0441953,0.09887034,0.34094128
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-03-03-26.wav,0.16549985,0.27630216,0.34275407
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-01-02-26.wav,0.4345652,0.5070217,0.27209502
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-01-01-26.wav,0.15553857,0.2781737,0.3395627
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-01-02-26.wav,-0.004470989,0.11128754,0.2758877
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-03-02-26.wav,0.079447456,0.18148194,0.2720892
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-01-02-26.wav,-0.04290182,0.08091869,0.3046847
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-03-01-26.wav,0.024642939,0.13105841,0.26761445
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-03-02-26.wav,0.50544715,0.5509896,0.15482241
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-03-02-26.wav,0.13381056,0.25111714,0.29268926
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-02-02-26.wav,-0.095978454,0.07179691,0.3443566
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-01-03-26.wav,-0.052328147,0.091159925,0.28012174
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-01-03-26.wav,0.46780646,0.5375926,0.34486404
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-02-03-26.wav,0.094373405,0.22223246,0.40244788
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-01-03-26.wav,-0.07189754,0.07462481,0.28237373
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-03-03-26.wav,0.5756983,0.6158112,0.16936253
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-03-01-26.wav,0.6029384,0.64754677,0.0641054
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-03-03-26.wav,0.1320807,0.22593665,0.31586698
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-02-03-26.wav,0.4536496,0.49237216,0.34510797
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-03-01-26.wav,0.18196352,0.29218522,0.36160952
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-02-01-26.wav,0.13274819,0.24845803,0.5027234
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-02-03-26.wav,-0.16588086,0.002930129,0.35561264
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-01-03-26.wav,0.12352665,0.26873392,0.3189962
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-01-01-26.wav,0.47278255,0.53066087,0.25041446
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-03-01-26.wav,0.090804644,0.2005431,0.27382734
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-03-03-26.wav,0.05122821,0.15919212,0.25166607
26,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-01-01-02-03-26.wav,0.003788814,0.1423196,0.38597006
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-01-02-26.wav,0.22137487,0.3615811,0.3888999
26,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-03-02-02-02-26.wav,0.51769733,0.55723697,0.5919033
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-03-02-26.wav,0.14841059,0.25652832,0.40011865
26,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-02-01-02-02-26.wav,-0.08206121,0.05410738,0.28845435
26,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 26/03-01-04-02-02-02-26.wav,0.076547585,0.19168791,0.413515
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-03-03-34.wav,0.31242356,0.36841798,0.4443162
33,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-02-02-33.wav,-0.00833508,0.10465303,0.2687619
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-02-01-34.wav,0.33266595,0.37176374,0.24459593
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-02-02-34.wav,0.4147817,0.47466677,0.4969854
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-01-03-34.wav,0.50238335,0.55050683,0.48314863
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-03-01-34.wav,0.029527592,0.11668683,0.18360859
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-02-03-34.wav,-0.02821675,0.11531125,0.1978048
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-01-03-34.wav,0.24602662,0.35836396,0.39210773
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-03-02-34.wav,-0.090417385,0.0353572,0.20788114
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-01-03-34.wav,0.25729588,0.41227797,0.4183635
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-02-01-34.wav,-0.0571322,0.08009255,0.19459534
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-01-01-34.wav,0.5877437,0.628968,0.35552013
34,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-03-03-34.wav,0.08329944,0.18941101,0.15771288
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-01-01-34.wav,0.39117265,0.47594512,0.49629194
34,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-01-03-34.wav,0.06423379,0.14674084,0.22201765
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-01-02-34.wav,0.5309348,0.5745716,0.48125413
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-02-02-34.wav,0.079457276,0.19372135,0.19238153
33,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-02-01-33.wav,-0.020308595,0.105932005,0.2108409
34,Surprise,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-04-02-02-02-34.wav,0.07971763,0.18431285,0.2540563
34,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-03-02-34.wav,0.13933167,0.24397194,0.24977434
34,Happy,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-02-01-03-01-34.wav,0.13619715,0.22089568,0.1832401
34,Sad,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-03-02-03-03-34.wav,0.64631265,0.6697366,0.45663765
34,Angry,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 34/03-01-01-01-01-02-34.wav,0.19200137,0.32902923,0.24107085
